Inspection ID,DBA Name,Facility Type,Risk,Address,Zip,Violations
2300758,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED LARGE BULK CONTAINERS OF SUGAR, FLOUR, OATES, BROWN SUGAR WITH NO COMMON NAME. INSTRUCTED THAT WHEN OUT OF THE ORIGINAL CONTAINER, FOOD MUST BE IDENTIFIED WITH COMMON NAME. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DETAIL CLEAN THE EXTERIOR SIDES OF COOKING EQUIPMENT TO REMOVE DEBRIS AND GREASE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED LARGE HOLE IN THE CEILING ABOVE THE HAND SINK AGAINST THE SOUTH WALL. INSTRUCTED TO REPAIR AND MAINTAIN. "
2300541,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED THE INSIDE OF THE ICE MACHINE IN THE BASEMENT WITH A BUILD-UP OF DIRT AND GRIME. INSTRUCTED TO CLEAN, SANITIZE, AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED LARGE BULK CONTAINERS OF SUGAR, FLOUR, OATES, BROWN SUGAR WITH NO COMMON NAME. INSTRUCTED THAT WHEN OUT OF THE ORIGINAL CONTAINER, FOOD MUST BE IDENTIFIED WITH COMMON NAME. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROX 60 SMALL FLIES HOOVERING IN THE AREA BETWEEN THE KITCHEN AND THE ENTRANCE TO THE BASEMENT. INSTRUCTED TO CALL OUT PEST CONTROL, CLEAN AND SANITIZE ALL AFFECTED AREAS. PRIORITY FOUNDATION VIOLATION 7-38-020(a) CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DETAIL CLEAN THE EXTERIOR SIDES OF COOKING EQUIPMENT TO REMOVE DEBRIS AND GREASE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED DETAIL CLEANING AROUND ALL COOKING EQUIPMENT AND STORAGE SHELVING, ALSO INSIDE THE WALK IN COOLER TO REMOVE SPILL AND DEBRIS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED LARGE HOLE IN THE CEILING ABOVE THE HAND SINK AGAINST THE SOUTH WALL. INSTRUCTED TO REPAIR AND MAINTAIN."
2222537,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: #2-102.12: NO VALID CITY OF CHICAGO CERTIFIED MANAGER ON DUTY WHILE TCS FOODS ARE BEING HANDLED AND PREPARED SUCH AS PASTA AND BLACK BEANS. INSTRUCTED PIC A VALID CITY OF CHICAGO CERTIFIED MANAGER MUST BE ON DUTY AT ALL TIMES. PRIORITY FOUNDATION CITATION ISSUED #7-38-012. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY. INSTRUCTED MANAGER TO COMPLY WITH THE NEW CODE OR CITATIONS WILL FOLLOW. PRIORITY FOUNDATION VIOLATION #2-201.11. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO CLEAN UP PROCEDURES. INSTRUCTED MANAGER TO COMPLY WITH THE NEW CODES OR CITATIONS WILL FOLLOW. PRIORITY FOUNDATION VIOLATION #2-501.11. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DETAIL CLEAN THE EXTERIOR SIDES OF COOKING EQUIPMENT TO REMOVE DEBRIS AND GREASE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NOTED LEAKS AT THE 3 COMPARTMENT SINK FIXTURE. MUST REPAIR AND MAINTAIN. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: MUST DETAIL THE EXTERIOR OR GREASE TRAP UNDERNEATH THE 3 COMPARTMENT SINK TO REMOVE GREASE SPILLS AND DEBRIS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED THE SELF CLOSING DEVICE ON THE TOILET ROOM DOOR BROKEN. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED DETAIL CLEANING AROUND ALL COOKING EQUIPMENT AND STORAGE SHELVING, ALSO INSIDE THE WALK IN COOLER TO REMOVE SPILL AND DEBRIS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: NOTED A FEW BRUNT OUT LIGHTS IN THE KITCHEN ABOVE THE PREP TABLE. MUST REPLACE AND MAINTAIN. NOTED THE LIGHT SHIELD INSIDE THE WALK IN COOLER CRACKED. MUST REPLACE AND MAINTAIN."
2088276,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE DUST BUILDUP FROM THE FAN VENT COVER ON THE CONDENSER OF THE WALK-IN PRODUCE COOLER TO PREVENT DUST FROM BLOWING OUT ONTO FOOD.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED A SMALL AMOUNT OF BUILDUP ON THE INTERIOR PANEL OF THE ICE MACHINE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN THE FLOORS IN THE WALK-IN COOLER TO REMOVE ENCRUSTED FOOD DEBRIS AND MAINTAIN. "
1665217,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: FOUND THE TOP SURFACE OF THE GREASE TRAP RUSTY. INSTRUCTED TO REMOVE RUST AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOUND THE INTERIOR OF THE COOKING EQUIPMENT, THE CAN OPENER, THE STORAGE RACKS INSIDE THE WALK IN COOLERS, THE INTERIOR OF THE REACH IN FREEZER AND THE EXTERIOR OF THE GREASE TRAP NOT CLEAN. INSTRUCTED TO CLEAN AND MAINTAIN ALL. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND THE FLOORS IN THE CORNERS AND UNDER/AROUND ALL HEAVY EQUIPMENT NOT CLEAN. INSTRUCTED TO CLEAN AND MAINTAIN FLOORS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND THE CEILING ABOVE THE TWO DOOR REACH IN FREEZER IN THE PREP AREA DAMAGED. INSTRUCTED TO FIX AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO PROVIDE A BACK FLOW PREVENTION DEVICE TO THE MOPSINK. MAINTAIN SAME."
1199673,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST NOT USE PLASTIC WRAP AS A MEANS OF REPAIR FOR SHELVING INSIDE THE TALL REACH-IN COOLER.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: EXTERIOR OF BASEMENT ICE MACHINE WITH EXCESSIVE DUST. MUST CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL BASEBOARD COVING UNDER THE SOUTH WALL EXPOSED HAND SINK IN THE KITCHEN DAMAGED, IN POOR REPAIR. MUST REPAIR/REPLACE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE LIGHT SHIELDS ABOVE THE TALL REACH-IN FREEZER IN THE HALLWAY BETWEEN THE KITCHEN AND DRY FOOD STORAGE ROOM. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST PROVIDE A SELF-CLOSING DEVICE ON THE EMPLOYEE WASHROOM DOOR.  | 45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE FOOD HANDLER TRAINING COURSE CERTIFICATES. NONE ON PREMISES."
1434974,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR PANEL OF ICE MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN EXCESS WATER ON FLOOR IN BASEMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPAIR CEILING ABOVE FOIL PANS ALONG NORTH WALL IN PREP AREA."
1277781,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Must label all foods not in roiginal containers in coolers and dry goods. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Wall in basement not maintained. Instructed to repair to prevent seepage."
1170258,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED FRONT & SIDE DOORS WITH MISSING & BROKEN DOOR SWEEPS .MUST RODENT PROOF DOORS TO PREVENT RODENT ENTRY. REPAIR & MAINTAIN.(SERIOUS 7-38-020). | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL COOKED FOODS STORED IN CHEST FREEZER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR OR REPLACE DAMAGED LID & WORN DOOR GASKET ON CHEST FREEZER.MUST PROVIDE A SPLASH GUARD IN BETWEEN HAND SINK & MOP SINK. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOOR ALONG WALL BASES IN BASEMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE MISSING WALL BASES NEAR FRONT DOOR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE ARTICLES OFF OF FLOOR & AWAY FROM WALLS IN BASEMENT."
1206249,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: Dish washing facilities not maintained or operated. While running and draining water in middle side of three compartment sink, water coming up right compartment of sink and pipe beneath said sink is leaking. Instructed to detail clean grease trap and drainlines to prevent inadequate disposal of waste water. Serious citation issued 7-38-030 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Detail cleaning required for the manual can opener at prep table. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors behind-under-around heavy equipments require a detail cleaning including basement areas. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Detail clean hood,filters above cooking equipments. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Unnecessary articles must be removed,items kep must be properly stored 6' off floor/wall for easier cleaning."
1206260,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,
413238,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,
608277,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    MUST CLEAN VENTS ABOVE COOKING EQUIPMENT | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    MUST REPAIR/REPAINT CHIPPING PAINT FROM WALL AREA | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.    MUST REPAIR LEAKING FAUCET AT THREE COMPARTMENT"
581033,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    MUST CLEAN TOPS AND SIDE OF COOKING EQUIPMENT, IN KITCHEN AREA | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    MUST CLEAN FLOORS UNDER AND BEHIND EQUIPMENT THROUGH OUT PREMISES"
413233,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.MUST SEAL OPENING ON FLOOR IN BASEMENT DRY STORAGE ROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.MUST INSTALL A BACKFLOW PREVENTION DEVICE TO NEW INSTALLED ICE MACHINE. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: All employees shall be required to use effective hair restraints to confine hair.HAIR RESTRAINTS ARE REQUIRED FOR FOOD HANDLERS."
58311,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,
58298,ZULLO'S INC.,Catering,Risk 1 (High),1103 W Grand AVE ,60642,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.Fan guards,shelving in walk-in- coolers need detail cleaning. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.Replace broken floor tiles in kitchen floor. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.Walls behind dry storage shelving in basement not smooth,easily cleanable. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.Remove all clutter,milk crates in kitchen not to be used for storing of articles."
2590725,ZUCCI'S EVENTS & DINING INC.,Catering,Risk 1 (High),6320 N LINCOLN AVE ,60659,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: DRY FOOD IN PLASTIC MUST BE LABELED WITH COMMON NAME. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  OBSERVED INTERIOR OF MICROWAVE WITH FOOD SPLATTERS. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL UNUSED EQUIPMENT MUST BE REMOVED FROM PREMISES:FROM FRONT AREA AND KITCHEN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: ADDITIONAL FOOD HANDLERS CERTIFICATES REQUIRED ON SITE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: ADDITIONAL ALLERGEN TRAINING CERTIFICATES IS REQUIRED ON SITE. "
2589544,ZUCCI'S EVENTS & DINING INC.,Catering,Risk 1 (High),6320 N LINCOLN AVE ,60659,
2556930,ZUCCI'S EVENTS & DINING INC.,Catering,Risk 1 (High),6320 N LINCOLN AVE ,60659,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK FOOD CONTAINERS CONTAINING ITEMS SUCH AS SUGAR , SALT, ETC. WITH NO LABELS. INSTRUCTED TO PROVIDE LABELS FOR BULK FOOD CONTAINERS CONTAINING FOOD NOT IN ITS ORIGINAL PACKAGING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WALK-IN FREEZER THAT IS BEING UTILIZED AS STORAGE  WITH CLUTTER AND ITEMS ON FLOOR. INSTRUCTED TO ORGANIZE WALK-IN FREEZER AND KEEP ITEMS ELEVATED OFF OF FLOORS.   | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST ACCUMULATION ON THE VENT COVER IN THE UNISEX TOILET ROOM. INSTRUCTED TO CLEAN AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS CERTIFICATES ON SITE. INSTRUCTED MANAGER TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENT.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING CERTIFICATES ON SITE. INSTRUCTED TO ENSURE THAT ANY INDIVIDUAL THAT HAS A CITY OF CHICAGO FOOD SANITATION CERTIFICATE COMPLETE ALLERGEN AWARENESS TRAINING AND RECEIVE CERTIFICATION AND MAINTAIN."
2522026,ZUCCI'S EVENTS & DINING INC.,Catering,Risk 1 (High),6320 N LINCOLN AVE ,60659,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE VERIFICATION FOR EACH EMPLOYEE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-010. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EMPLOYEE HAND WASHING SIGNAGE AT HAND SINK IN REAR. MUST PROVIDE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACK FLOW PREVENTER DEVICE ON MOP SINK FAUCET. MUST INSTALL. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID ON TRASH CAN IN UNISEX BATHROOMS. MUST PROVIDE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING WALL TILE UNDER MOP SINK IN REAR. MUST REPLACE AND SEAL NEW WALL TILE."
2386201,ZUBAIR'S BP,Grocery Store,Risk 3 (Low),603 S INDEPENDENCE BLVD ,60624,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN UP PROCEDURE POSTED OR NECESSARY ITEMS OUTLINED IN POLICY AVAILABLE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. DOCUMENTS PROVIDED.  | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: UNABLE TO LOCATE THERMOMETERS INSIDE OF ALL 2 DOOR REFRIGERATION UNITS IN GROCERY AREA OF THE STORE. MUST PROVIDE AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESSIVE CLUTTER STACKED IN REAR WHERE BEVERAGES ARE STORED. INSTRUCTED TO ORGANIZE AND REMOVE UNNECESSARY ITEMS TO PREVENT PEST HARBOR-AGE. MUST MAINTAIN PREMISES. "
1763313,ZUBAIR'S BP,Grocery Store,Risk 3 (Low),603 S INDEPENDENCE BLVD ,60624,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN DUST, DIRT, AND STAINS FROM WALLS, CEILINGS AND LIGHT SHIELDS THROUGHOUT WHERE PRESENT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTALL MECHANICAL VENTILATION IN EMPLOYEE WASHROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELIMINATE CLUTTER IN SMALL REAR STORAGE AREA AND INSIDE WASHROOM(FLOORS MUST BE ACCESSIBLE FOR CLEANING AND SERVICING BY PEST CONTROL). FOUND PACKAGED FOOD ITEMS BEING STORED IN THE WASHROOM. INSTRUCTED TO REMOVE ALL CONSUMABLE ITEMS FROM THE WASHROOM."
1401964,"Z T DOLLAR EXCHANGE, INC.",,,2429 E 72ND ST ,60649,
1401969,"Z T DOLLAR EXCHANGE,INC",Grocery Store,Risk 3 (Low),2429 E 72ND ST ,60649,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: SHELVES THROUGHOUT NEED CLEANING | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOORS ALONG ALL WALL BASES, IN CORNERS, UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT ESPECIALLY IN THE REAR.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE ALL MISSING AND DAMAGED CEILING TILES."
2559473,"Z T DOLLAR EXCHANGE,INC",Grocery Store,Risk 3 (Low),2429 E 72ND ST ,60649,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN INTERIOR OF ALL COOLERS AND FREEZERS TO REMOVE SPILLS AND/OR DEBRIS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS IN POOR REPAIR, HOLES AND OPENING INTO THE WALLS AND FLOORS. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER IN THE REAR STORAGE AREA. INSTRUCTED TO REMOVE AND/OR ORGANIZE FOR PROPER CLEANING AND MONITERING PURPOSES AND TO PREVENT HARBORAGE FOR PESTS. ALSO ELEVATE STOCK 6' OFF THE FLOOR AND AWAY FROM THE WALLS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING THROUGH OUT PREMISES UNDER SHELVING, IN THE REAR STORAGE AREA AND BEHIND COOLERS."
